Customer ID,Customer Name,Office Name,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,OFFER RECC,Email Address,Sent,F/U Sent
3164,SOUTHFORK LAKE LLC,Ecoteam Hou,,,,,,,,,,Offer FPCO,sflman@lynd.com,,
3165,THE LOFTS AT 3402,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,patricia.rinnert@assetliving.com,,
3166,STANDARD ON THE CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,07320.manager1@capstonemanagement.com,,
3167,STEEPLEWAY DOWNS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,steeplewaymgr@realsource.net,,
3171,STONE RIDGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,pm@stoneridgeaptsliving.com,,
3173,STRAWBERRY FLATS,Ecoteam Hou,,,,,,,,,,Offer FPCO,ASaucedo@betterworldllc.com,,
3174,STRAWBRIDGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"strawbridge@ashfordco.com,jennifer.flores@ashfordco.com",,
3175,SUMMER CREEK,Ecoteam Hou,,,,,,,,,,Offer FPCO,summercreekapt@richfieldcorp.com,,
3176,SUMMER HOUSE APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,chelsea.s@bmimanagement.com,,
3178,ALCOTT VILLAGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,shaqura.martin@capstonemanagement.com,,
3179,SUNSET CROSSING,Ecoteam Hou,,,,,,,,,,Offer FPCO,mngrsunset@gmail.com,,
3181,SYNOTT SQUARE,Ecoteam Hou,,,,,,,,,,Offer FPCO,a8308.manager2@capstonemanagement.com,,
3182,TALL TIMBERS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,talltimbersmanager@marquisgroup.net,,
3183,TANGLEWOOD AT VOSS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"Vosmgr@richdale.com,apreceivers@richdale.com",,
3184,TERRACE WEST SAM HOUSTON PKWY SO,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"estefani.santos@assetliving.com,emily.martin@assetliving.com",,
3185,TERRACES AT FALL CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,bills-tfc@exppm.com,,
3187,THE 910,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@910apartments.com,,
3192,THE FALLS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,WHITNEY.MORGAN@BSRREIT.COM,,
3193,THE FOREST,Ecoteam Hou,,,,,,,,,,Offer FPCO,cm.tf@elandisservices.com,,
3195,JAXON,Ecoteam Hou,,,,,,,,,,Offer FPCO,t-ware@alapts.com,,
3199,TIMBER CROSSING,Ecoteam Hou,,,,,,,,,,Offer FPCO,pineridgemanager@hotmail.com,,
3200,TIMBERS DEERBROOK,Ecoteam Hou,,,,,,,,,,Offer FPCO,deerbrook.mgr@adaracommunities.com,,
3201,TOWN PLAZA,Ecoteam Hou,,,,,,,,,,Offer FPCO,townplaza@oakleafmgmt.com,,
3203,TRANQUILITY LAKESIDE,Ecoteam Hou,,,,,,,,,,Offer FPCO,tlsmanager@stmkmgmt.com,,
3204,TRESTLES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,aaranda@maderaresidential.com,,
3205,TRONEWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,goldwrightinvestment@gmail.com,,
3206,TUSCANY APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tusmgr@richdale.com,,
3207,TUSCANY COURT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tctmgr@richdale.com,,
3208,TUSCANY GATE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tusmgr@richdale.com,,
3209,TUSCANY LANE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tusmgr@richdale.com,,
3210,TUSCANY OAKS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tctmgr@richdale.com,,
3211,TUSCANY ROW,Ecoteam Hou,,,,,,,,,,Offer FPCO,tctmgr@richdale.com,,
3212,TUSCANY VILLAS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tusmgr@richdale.com,,
3213,TUSCANY WALK PH 1 & 2,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,twkmgr@richdale.com,,
3214,TWIN PINES APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager.colonial@tarantino.com,,
3216,VAIL APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,vail.leasing@hillcapequity.com,,
3217,VANDERBILT CLUTE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"vanderbilt@assetliving.com,liz.dvorak@assetliving.com",,
3218,VANTAGE POINT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@vantagepointhouston.com,,
3219,VERANDA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,pm@theverandaliving.com,,
3222,VICTORIA MANOR,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@830victoriadrive.com,,
3224,VILLA DEL SOL,Ecoteam Hou,,,,,,,,,,Offer FPCO,villadelsol@clmsmgmt.com,,
3225,THE ATHENA,Ecoteam Hou,,,,,,,,,,Offer FPCO,antwon.milford@rpmliving.com,,
3226,VILLA SPRINGS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,villasprings@dominiuminc.com,,
3227,VILLAGE MANOR,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,villagemanor@rentfrontier.com,,
3228,VILLAGE ON THE PARKWAY,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,vlgmgr@richdale.com,,
3229,VILLAGE PARK NORTH,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,16323.manager1@capstonemanagement.com,,
3230,VILLAGE SQUARE APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,evelyn.m@bmimanagement.com,,
3231,MAA KIRKWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,villages.kirkwood@maac.com,,
3232,VILLAGES OF LAKE JACKSON,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,11370.manager1@capstonemanagement.com,,
3233,VILLAS AT EL DORADO,Ecoteam Hou,,,,,,,,,,Offer FPCO,jackie.lamb@assetliving.com,,
3234,VILLAS AT PARK GROVE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,parkgrovecm@peakliving.com,,
3235,VILLAS AT SHADOW CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,shadowcreek@bpapartments.com,,
3238,VILLAS FELIZ,Ecoteam Hou,,,,,,,,,,Offer FPCO,x5409x@yahoo.com,,
3243,VISTA GARDEN APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,igarcia@betterworldllc.com,,
3244,TOWNHOMES AT VISTA GARDENS,Ecoteam Hou,,,,,,,,,,Offer FPCO,igarcia@betterworldllc.com,,
3247,WALNUT CREEK,Ecoteam Hou,,,,,,,,,,Offer FPCO,walnutcreekmgr@devonshire.biz,,
3249,WATERCREST AT KATY,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cpatton@ireg.us,,
3250,WATERCREST AT KINGWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,kbodman@integratedreg.com,,
3251,WATERCREST AT KINGWOOD PHASE II,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,NGabaldon@integratedsl.com,,
3254,WATERFORD TRAILS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,jbaez@alapts.com,,
3255,WATERMERE AT WOODLAND,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,agalvez@alapts.com,,
3256,WATERS AT WESTCHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cm.ww@elandisservices.com,,
3257,WATERS OF WINROCK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,winmgr@richdale.com,,
3261,WENT WORTH SENIOR,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@wentworthseniorapartments.com,,
3263,WEST OAKS LANDING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,westoakslanding@gpi-management.com,,
3264,WESTCHASE CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,norma@vemanagement.com,,
3267,WILLOW PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,angelaw@willowparkapartments.com,,
3269,WILLOWOOD GARDENS,Ecoteam Hou,,,,,,,,,,Offer FPCO,willowood7609@att.net,,
3270,WILSHIRE,Ecoteam Hou,,,,,,,,,,Offer FPCO,wilshireapartment@yahoo.com,,
3272,WINCHESTER PLACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,winchester.mgr@adaracommunities.com,,
3273,WINDSOR ESTATES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sducker@rrliving.com,,
3274,WINDSWEPT GARDENS,Ecoteam Hou,,,,,,,,,,Offer FPCO,WINDSWEPT_ASHLEY@YAHOO.COM,,
3275,WOODCREEK ON THE BAYOU,Ecoteam Hou,,,,,,,,,,Offer FPCO,estella_aguillon_hpa@yahoo.com,,
3276,WOODGLEN VILLAGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,britt.crockett@rpmliving.com,,
3277,WOODLAKE OAKS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,woamgr@richdale.com,,
3278,WOODLAKE ON THE BAYOU,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,wobmgr@richdale.com,,
3279,WOODLAKE TOWNHOMES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,woodlakemgr@oakleafmgmt.com,,
3280,WOODS ON THE FAIRWAY,Ecoteam Hou,,,,,,,,,,Offer FPCO,thefairway.mgr@adaracommunities.com,,
3282,MAA GREATER HEIGHTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,melissa.clark@maac.com,,
3284,ZION VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@zionvillageapts.com,,
3720,PORTOFINO,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,katy.tilton@dominiuminc.com,,
3723,TIMBERS AT INWOOD FOREST,Ecoteam Hou,,,,,,,,,,Offer FPCO,timbersapartments5850@outlook.com,,
3724,THE TRIBUTE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,pvincent@alapts.com,,
3729,GREEN SPRING,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
3732,KNOLLS AT WEST OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,knolls.westoaks@dominiuminc.com,,
3733,MILL CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,MILLCREEK@OAKLEAFMGMT.COM,,
3734,FOREST OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,mgmt@forestoakshouston.com,,
3735,MADELEINE,Ecoteam Hou,,,,,,,,,,Offer FPCO,madeleinemgr@oakleafmgmt.com,,
3739,FALK COURT,Ecoteam Hou,,,,,,,,,,Offer FPCO,falkcourthomes@gmail.com,,
3747,SUNGATE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,LEASING@SUNGATESANANTONIO.COM,,
3749,NORTHBROOKE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,NBManager@disruptmgt.com,,
3751,AVENUES AT SHADOWCREEK RANCH,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,Jcombs@nolanred.com,,
3763,TIDES ON OAKLAND HILLS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,y.mendoza@rpmliving.com,,
3764,ASTER SUGAR LAND,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,Katherine@theastersugarland.com,,
3773,DEVON ON NORTHGATE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,leasing@devonnorthgate.com,,
3774,WESTWOOD TOWNHOMES,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,westwoodmgr@valiantresidential.com,,
3775,TIDES ON WESTCREEK,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,westcreek.pm@CAFMANAGEMENT.COM,,
3785,NATHANIEL,Ecoteam Hou,,,,,,,,,,Offer FPCO,symira.shelton@capstonemanagement.com,,
3787,CLEAR CREEK LANDING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,,,
3788,ELLIS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,mtovar@maderaresidential.com,,
3797,ANTHEM AT LEDGE STONE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,"anthemlsmgr@greystar.com,anthemrsm@greystar.com",,
3799,SARAH BY ARIUM,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,pm.tsba@ariumliving.com,,
3800,VILLAS AT SHAVER,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,thevillasshavercd@highmarkres.com,,
3818,PRESCOTT COURT,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
3825,CASA LUNA,Ecoteam DFW,,,,,,,,,,Offer FPCO,casaluna@nextwavepm.com,,
3826,ESTATES AT SHILOH,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,leasingestates@gmail.com,,
3860,VALENCIA LOFTS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,,,
3861,MUSE,Ecoteam DFW,,,,,,,,,,Offer FPCO,musmgr@karyamanagement.com,,
3873,BEXLEY AT LAKELINE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,,,
3875,MADDOX HILLS DBA LENNOX HILLS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,pm.maddoxhills@avenue5apt.com,,
3877,AYLA AT CASTLE HILLS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,aylamanager@uaginc.com,,
3880,PARK 45,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,dward@elementmgt.com,,
3885,WINDMILL HILL,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
3890,PLANTATION PARK,Ecoteam Hou,,,,,,,,,,Offer FPCO,plantationparkasst@willowbridgepc.com,,
3891,MEADOWS ON MAINLAND,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,management@meadowsonthemainland.com,,
3892,SHADOW RIDGE APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,shadowridgecd@highmarkres.com,,
3896,MAPLETREE GARDENS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,mapletreemgr@gmail.com,,
3897,CRANBROOK FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,,,
3900,HIGHBRIDGE AT EGRET BAY,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,highbridgemanager@partinproperties.com,,
3903,GLENVIEW,Ecoteam Hou,,,,,,,,,,Offer FPCO,ga8311@gmail.com,,
3904,QUEENS LANE,Ecoteam Hou,,,,,,,,,,Offer FPCO,queenslanemanager@gmail.com,,
3905,COLONY MANOR,Ecoteam Hou,,,,,,,,,,Offer FPCO,colonymanor2520@gmail.com,,
3906,BERKSHIRE SQUARE,Ecoteam DFW,,,,,,,,,,Offer FPCO,berkshiresquare@rockwoodmultifamily.com,,
3908,QUEENS LANE THOMES,Ecoteam Hou,,,,,,,,,,Offer FPCO,,,
3911,LA SCALA,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,"ASSISTANT@LASCALAAPTS.COM,COMMERCEGARDENSAPTS@OUTLOOK.COM",,
3918,LOS PINOS APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,glenviewmgr@gmail.com,,
3920,TRADEWINDS,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,tradewinds@anterra.com,,
3928,SUMMIT AT TPC,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,"renewattpc@trinity-pm.com,tpmccm@redstoneresidential.com",,
3932,CANVAS AT DENTON,Ecoteam DFW,,,,,,,,,,Offer FPCO,canvasatdenton.webfacebook.lpc@aptleasing.info,,
3933,TEAK,Ecoteam Hou,,,,,,,,,,Offer FPCO,assistantmanager@liveatteak.com,,
3949,PECAN TREE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,"pecantree@weinermultifamily.com,brenda.rivera@assetliving.com",,
3959,TREASURE BAY,Ecoteam Hou,,,,,,,,,,Offer FPCO,treasurebaymgr@oakleafmgmt.com,,
3960,OYSTER CREEK,Ecoteam Hou,,,,,,,,,,Offer FPCO,oystercreekmgr@oakleafmgmt.com,,
3961,AVERY,Ecoteam Austin,,,,,,,,,,Offer FPCO,Pakers@cwsapartments.com,,
3963,PEAKS AT UNIVERSAL CITY,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,iron@arborprop.com,,
3969,DIAMANTE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,"office@diamanteapartments.com,rivky@silverstonemgmt.com",,
3970,PARK AT WATERFORD HARBOR,Ecoteam Hou,,,,,,,,,,Offer FPCO,cmalnar@missionrockres.com,,
3972,POINTE AT VISTA RIDGE,Ecoteam DFW,,,,,,,,,,Offer FPCO,"thepointe@steadfastliving.com,MHORTON@IRTLIVING.COM",,
3981,CYPRESS CREEK AT RIVER OAKS,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
3985,MERRITT LAKESIDE SR VILLAGE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,valvarado@veriteesolutions.com,,
3986,VILLAS AT LARISA,Ecoteam DFW,,,,,,,,,,Offer FPCO,villasatlarisa@nvmamagement.net,,
3987,MONTICELLO BY THE VINEYARD,Ecoteam DFW,,,,,,,,,,Offer FPCO,monticellobyvineyard@irtliving.com,,
3988,ARELLA ON JONES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,arellajones.mgr@adaracommunities.com,,
3989,ELM CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,elmcreekcd@highmarkres.com,,
3998,COLONIAL,Ecoteam DFW,,,,,,,,,,Offer FPCO,,,
4004,DAYRISE AT CENTREPORT,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,leasing@avioncentreport.com,,
4011,DELANO,Ecoteam DFW,,,,,,,,,,Offer FPCO,delano@irtliving.com,,
4028,DUNMORE APARTMENTS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,"dunmore@fairmontmanagement.com,CRaines@Fairmontmanagement.com",,
4030,LUXE AT LAS COLINAS,Ecoteam DFW,,,,,,,,,,Offer FPCO,anna.picha@capstonemanagement.com,,
4031,UNION HOUSE,Ecoteam DFW,,,,,,,,,,Offer FPCO,unionhousedfwmgr@greystar.com,,
4034,ABLON AT HARBOR VILLAGE,Ecoteam DFW,,,,,,,,,,Offer FPCO,Ablon@ZRSMANAGEMENT.COM,,
4041,TIDES AT BOCA RATON NORTH,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,"caden@fairmontmanagement.com,CRaines@Fairmontmanagement.com",,
4042,BRIXTON,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,"Brixton.pm@cafmanagement.com,heightsonperrin@ticommunities.com",,
4045,PALMER,Ecoteam DFW,,,,,,,,,,Offer FPCO,park7mgr@cushwake.com,,
4048,LA VALENCIA,Ecoteam DFW,,,,,,,,,,Offer FPCO,lavalencia@crestasset.com,,
4049,Lancaster Urban Village,Ecoteam DFW,,,,,,,,,,Offer FPCO,lisa.allen@capstonemanagement.com,,
4058,COTTAGES AT BELL STATION,Ecoteam DFW,,,,,,,,,,Offer FPCO,cottagesmgr@catalystmultifamily.com,,
4062,HIGH POINTE ESTATES,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,"highpointeestates@bbcgrp.com,ACAMPA@BBCGRP.COM",,
4063,GEORGIAN,Ecoteam DFW,,,,,,,,,,Offer FPCO,thegeorgiandallas@greystar.com,,
4066,EMLI AT PECAN CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,kimberlee.hernandez@assetliving.com,,
4076,PARK 7,Ecoteam DFW,,,,,,,,,,Offer FPCO,park7mgr@cushwake.com,,
4077,SAN PALOMA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,SANPALOMA@RPMLIVING.COM,,
4084,EVOKE,Ecoteam DFW,,,,,,,,,,Offer FPCO,evoke.pm@cafmanagement.com,,
4085,POINT SOUTH BRIDGE HOLLOW,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,pointsouthbridgehollow@gmail.com,,
4088,TOWNE CROSSING,Ecoteam DFW,,,,,,,,,,Offer FPCO,townecrossing@bhmanagement.com,,
4090,COTTONWOOD RIDGEVIEW,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,ridgeviewapts@cottonwoodres.com,,
4091,COTTONWOOD STONEBRIAR,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,stonebriaroffriscoapts@cottonwoodres.com,,
4092,NOEL ON THE PARKWAY,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,npw@shared.westdale.com,,
4093,ENCLAVE ON GOLDEN TRIANGLE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,goldentriangleapts@cottonwoodres.com,,
4094,BRIARBEND,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,briarbendoffice@yahoo.com,,
4100,WATERS EDGE AT MANSFIELD,Ecoteam DFW,,,,,,,,,,Offer FPCO,watersedgemansfield@cushwake.com,,
4101,VISTA 121,Ecoteam DFW,,,,,,,,,,Offer FPCO,leasing@vista121.com,,
4107,ELAN EAST,Ecoteam Austin,,,,,,,,,,Offer FPCO,elaneast@greystar.com,,
4109,BLOCK AT MONTROSE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,blockatmontrose@outlook.com,,
4112,RIENZI AT TURTLE CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,lianna.cabezuela@TrinityResidential.com,,
4113,HENDRY,Ecoteam DFW,,,,,,,,,,Offer FPCO,Thehendrymgr@tamresidential.com,,
4114,ROOTS AT OCONNOR,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,vocleasing1@foresightmanage.com,,
4115,SUTHERLAND,Ecoteam DFW,,,,,,,,,,Offer FPCO,infosutherland@carletonms.com,,
4116,WINDING CREEK AT THE PRESERVE,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,windingcreek@assetliving.com,,
4119,CHISHOLM AT TAVOLO PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,chisholm.pm@cafmanagement.com,,
4121,HENRY AT RANCHSTONE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,marialiliana.martinez@assetliving.com,,
4131,OAKWOOD CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,oakwoodcreek@cirrusami.com,,
4132,MAGNOLIA VIEW,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,magnoliaview@livebh.com,,
4133,JADE AT THE FRISCO,Ecoteam DFW,,,,,,,,,,Offer FPCO,"TheJade@ValiantResidential.com,thejadeasst@valiantresidential.com",,
4134,BRIDGE AT STEINER RANCH,Ecoteam Austin,,,,,,,,,,Offer FPCO,MANAGER@BRIDGEATSTEINERRANCH.COM,,
4135,GRUENEWOOD VILLAS,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,gruenewoodvilla@satx.rr.com,,
4138,LAKESIDE VILLAS,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,leasinglakesidevillas@dayrise.com,,
4141,PECAN CREEK,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,pecancreek@lincolnapts.com,,
4142,RANCH AT RIDGEVIEW,Ecoteam DFW,,,,,,,,,,Offer FPCO,ridgeview_mgr@tiptongroup.com,,
4151,COTTONWOOD TOSCANA,Ecoteam DFW,,,,,,,,,,Offer AIR Upgrade,toscanamgr@cottonwoodres.com,,
4152,CASO SANTA RITA RANCH,Ecoteam Austin,,,,,,,,,,Offer FPCO,,,
4155,ALDEN PARK KINGSLAND,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,aldenparkmgr@devonshire.biz,,
4157,CHISHOLM TRAIL,Ecoteam Hou,,,,,,,,,,Offer FPCO,"chisholmtrail@assetliving.com,Elizabeth.Castro@AssetLiving.com",,
4162,FORUM AT GRAND PRAIRIE,Ecoteam DFW,,,,,,,,,,Offer FPCO,forum@cushwake.com,,
4163,CHELSEA SENIOR COMMUNITY,Ecoteam Hou,,,,,,,,,,Offer FPCO,J7336.MANAGER1@CAPSTONEMANAGEMENT.COM,,
4164,BARTON CREEK VILLAS,Ecoteam Austin,,,,,,,,,,Offer FPCO,bartoncreekvillasmgr@greystar.com,,
4176,TANGLEWOOD,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,KIMBERLY.MADER@CUSHWAKE.COM,,
4178,BAY CITY VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,baycityvillage@hamiltonvalley.com,,
4183,HARTWOOD AT CANAL,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,,,
4184,2101 CHURCH ST,Ecoteam Hou,,,,,,,,,,Offer FPCO,2101churchst@itexmgt.com,,
4191,ART HOUSE,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,arthousesatxmgr@greystar.com,,
4195,CHASE VIEW,Ecoteam Hou,,,,,,,,,,Offer FPCO,GregMeech@QrhMgmt.com,,
4197,RESERVE AT SAN ANTONIO,Ecoteam San Antonio,,,,,,,,,,Offer AIR Upgrade,reservesanantonio@assetliving.com; mackenzie.bonk@assetliving.com; erin.sullivan@assetliving.com,,
4206,MEZZO,Ecoteam DFW,,,,,,,,,,Offer FPCO,mezzo@zrsmanagement.com,,
4216,CYPRESS CREEK AT REED ROAD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"manager.ccrr@bonnercarrington.com,bonnercarringtoninvoicecapture@concursolutions.com",,
4217,HOLLISTER OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,hollisteroaks@assetliving.com,,
4219,UPTOWN AT COLE PARK,Ecoteam DFW,,,,,,,,,,Offer FPCO,"uptown_mgr@tiptongroup.com,uptown_mgr@tiptongroup.com",,
4222,ARIA AT ROLLINGBROOK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,samuel.maldonado@capstonemanagement.com,,
4225,LOUETTA VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,louetta@coremgtgroup.com,,
4232,BREMEN,Ecoteam San Antonio,,,,,,,,,,Offer FPCO,samanager@jmbgrp.com,,
4240,CREST ROUND ROCK,Ecoteam Austin,,,,,,,,,,Offer FPCO,roundrock@crestasset.com,,
4247,NOVEL TURTLE CREEK,Ecoteam DFW,,,,,,,,,,Offer FPCO,rossi.hill@greystar.com,,
4250,MAYFAIR PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,mayfair@wilhoitproperties.com,,
4251,UNIVERSITY VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,djones@americancampus.com,,
4254,212 MELBA,Ecoteam DFW,,,,,,,,,,Offer FPCO,212melba@gables.com,,
4255,PLACE APARTMENT,Ecoteam DFW,,,,,,,,,,Offer FPCO,theplace.pm@cafmanagement.com,,
4256,301 FLOWER MOUND,Ecoteam DFW,,,,,,,,,,Offer FPCO,301leasing@greystar.com,,
4257,BLUEBONNET PRESERVE,Ecoteam Austin,,,,,,,,,,Offer AIR Upgrade,bluebonnetoffice@kairoi.com,,
4261,THRIVE ALMEDA GENOA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,kbarron@thrivepmg.com,,
4262,ESTATES AT HOLLISTER,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,melissa.floyd@rpmliving.com,,
